iso,pays,annee,perte_biomasse_Mg,perte_surface_ha,cause
AUS,Australie,2011,241908.44793181552,2078.7891872706396,Autres
AUS,Australie,2003,499277.4629640669,4550.113448963533,Autres
AUS,Australie,2001,211345.9650227013,2106.381500065512,Autres
AUS,Australie,2016,323278.60950600065,2737.044919132647,Autres
AUS,Australie,2015,256745.61464500378,2136.288408352724,Autres
AUS,Australie,2019,350973.6516978613,2957.9336850913487,Autres
AUS,Australie,2017,254833.0020637862,2075.5357641119513,Autres
AUS,Australie,2018,234063.57511078462,2028.3733076501373,Autres
AUS,Australie,2019,121325314.60125265,952904.8061780069,Feu de foret
AUS,Australie,2012,3493359.770322313,48518.35926757886,Feu de foret
AUS,Australie,2008,6535044.595582109,100827.24977910986,Feu de foret
AUS,Australie,2014,12262486.044344634,112555.38551291205,Feu de foret
AUS,Australie,2007,15350339.628722176,188684.96617191302,Feu de foret
AUS,Australie,2003,12901240.939311594,224933.46354939853,Feu de foret
AUS,Australie,2010,10152114.88894455,207365.45194586815,Feu de foret
AUS,Australie,2005,4524772.716153413,73519.34793439897,Feu de foret
AUS,Australie,2006,4324046.723094521,69399.84305256819,Feu de foret
AUS,Australie,2004,2482339.1956102867,29034.596300985875,Feu de foret
AUS,Australie,2013,12057188.77194269,113849.53421160881,Feu de foret
AUS,Australie,2009,3554889.2435056334,41998.530664428705,Feu de foret
AUS,Australie,2002,10934973.984770793,229971.95371895214,Feu de foret
AUS,Australie,2011,2469164.833203122,32798.12206098201,Feu de foret
AUS,Australie,2016,12929806.169658406,147689.23819478502,Feu de foret
AUS,Australie,2015,6838830.618497759,96790.07922158435,Feu de foret
AUS,Australie,2001,6679637.994116197,146032.58140232414,Feu de foret
AUS,Australie,2018,8118215.496679541,102159.79110734188,Feu de foret
AUS,Australie,2017,6996270.437776202,65835.86871216672,Feu de foret
AUS,Australie,2011,1857091.520198297,10005.068432030652,Agriculture
AUS,Australie,2012,434625.5512465291,2938.3871162473115,Agriculture
AUS,Australie,2009,569128.0338049906,3749.337017946825,Agriculture
AUS,Australie,2007,1581397.0822169203,8936.919848716994,Agriculture
AUS,Australie,2014,2410472.945805209,16157.718806354515,Agriculture
AUS,Australie,2013,737693.4409143241,4823.02818812927,Agriculture
AUS,Australie,2005,323455.73969259986,2207.076357595908,Agriculture
AUS,Australie,2006,392012.98070050083,2478.5925095604725,Agriculture
AUS,Australie,2008,451545.7988437088,2907.0285427096014,Agriculture
AUS,Australie,2010,376593.19560194964,2486.0327089317534,Agriculture
AUS,Australie,2004,273415.57039154705,1757.4481489440868,Agriculture
AUS,Australie,2003,485917.5982451667,3045.1208595183757,Agriculture
AUS,Australie,2019,5419989.437015562,34945.34331687512,Agriculture
AUS,Australie,2002,254531.26704352946,1823.4005829161056,Agriculture
AUS,Australie,2016,818498.9828856743,5882.50781832705,Agriculture
AUS,Australie,2015,493279.88166614686,3571.7252563207658,Agriculture
AUS,Australie,2018,1419110.1321494305,9701.96045614711,Agriculture
AUS,Australie,2001,179883.30102321235,1218.942522592154,Agriculture
AUS,Australie,2017,1784176.6272581813,11154.881307080926,Agriculture
AUS,Australie,2007,219924.75955176319,3133.174362229577,Deforestation due aux produits de base
AUS,Australie,2006,250383.8419726076,3111.5929948494363,Deforestation due aux produits de base
AUS,Australie,2005,211284.74751508434,3152.6881805163616,Deforestation due aux produits de base
AUS,Australie,2009,173096.93371686796,1955.7087811727893,Deforestation due aux produits de base
AUS,Australie,2004,198587.05401171016,2538.440153821284,Deforestation due aux produits de base
AUS,Australie,2013,206768.74244378254,2507.002011369069,Deforestation due aux produits de base
AUS,Australie,2003,322251.6519159712,4222.903267250691,Deforestation due aux produits de base
AUS,Australie,2012,166308.20018049135,1792.0575055706054,Deforestation due aux produits de base
AUS,Australie,2014,423175.85536831233,5069.710311516188,Deforestation due aux produits de base
AUS,Australie,2002,281907.2697715349,4309.54375144344,Deforestation due aux produits de base
AUS,Australie,2010,174226.7552634555,2078.5736603360683,Deforestation due aux produits de base
AUS,Australie,2008,151586.76504547207,1979.5975333696924,Deforestation due aux produits de base
AUS,Australie,2011,91980.69153162712,1166.9431232319705,Deforestation due aux produits de base
AUS,Australie,2001,126134.12863607539,1755.3230485090824,Deforestation due aux produits de base
AUS,Australie,2016,215441.86962052516,2757.570100822742,Deforestation due aux produits de base
AUS,Australie,2015,171918.01017389208,2443.1292661541415,Deforestation due aux produits de base
AUS,Australie,2017,227189.15825730463,2157.0670161991457,Deforestation due aux produits de base
AUS,Australie,2019,407398.15001894365,3951.083496894692,Deforestation due aux produits de base
AUS,Australie,2018,214656.63308210473,2254.341092575749,Deforestation due aux produits de base
PRY,Paraguay,2012,32840320.258230112,473319.1331115325,Deforestation due aux produits de base
PRY,Paraguay,2002,15747067.669840477,167141.55958232575,Deforestation due aux produits de base
PRY,Paraguay,2001,12010613.59662593,129620.2652663112,Deforestation due aux produits de base
PRY,Paraguay,2003,21027800.521204084,223430.82767069116,Deforestation due aux produits de base
PRY,Paraguay,2007,29533647.665328026,388436.43101922004,Deforestation due aux produits de base
PRY,Paraguay,2005,18436270.784576736,228630.7125616573,Deforestation due aux produits de base
PRY,Paraguay,2009,22832033.856300436,340426.0103955658,Deforestation due aux produits de base
PRY,Paraguay,2008,24150593.39203962,351904.29111298895,Deforestation due aux produits de base
PRY,Paraguay,2010,29184709.216980353,424502.1218033817,Deforestation due aux produits de base
PRY,Paraguay,2011,29982296.44170683,427429.09716661257,Deforestation due aux produits de base
PRY,Paraguay,2004,20077720.131207634,197595.77184639405,Deforestation due aux produits de base
PRY,Paraguay,2013,21057580.216115147,298794.61130470596,Deforestation due aux produits de base
PRY,Paraguay,2014,20600728.323120408,322467.3366774931,Deforestation due aux produits de base
PRY,Paraguay,2017,25356583.77856755,322047.6191013455,Deforestation due aux produits de base
PRY,Paraguay,2006,10347804.36016629,132261.27576995833,Deforestation due aux produits de base
PRY,Paraguay,2016,19346475.867558293,297632.4369561885,Deforestation due aux produits de base
PRY,Paraguay,2019,21018249.000290174,291175.26720088813,Deforestation due aux produits de base
PRY,Paraguay,2018,14410246.540895326,243148.7812403951,Deforestation due aux produits de base
PRY,Paraguay,2015,16157901.78848172,265006.22117753694,Deforestation due aux produits de base
PRY,Paraguay,2012,4399316.208862548,30759.436578240016,Agriculture
PRY,Paraguay,2008,2629655.8460129667,19286.07414693905,Agriculture
PRY,Paraguay,2011,3515344.221482297,26223.583509464963,Agriculture
PRY,Paraguay,2010,2136425.6872134362,14948.185967775034,Agriculture
PRY,Paraguay,2003,5116868.124456806,35355.880622603494,Agriculture
PRY,Paraguay,2004,6225254.286148946,42679.58470800555,Agriculture
PRY,Paraguay,2009,1388947.2471400842,10504.778114531822,Agriculture
PRY,Paraguay,2002,3446170.4335092125,23515.029816093538,Agriculture
PRY,Paraguay,2006,1880867.8643348748,12879.208205120052,Agriculture
PRY,Paraguay,2017,4096916.6781677003,29275.258486288843,Agriculture
PRY,Paraguay,2005,4402104.944297693,29452.553254271326,Agriculture
PRY,Paraguay,2007,5057961.225389356,33754.175057288616,Agriculture
PRY,Paraguay,2001,2302908.378197389,17461.03610405228,Agriculture
PRY,Paraguay,2013,2092762.6565050723,15375.356984758402,Agriculture
PRY,Paraguay,2014,2346170.879862225,17821.068863923214,Agriculture
PRY,Paraguay,2016,2046629.0464853616,16798.288167204904,Agriculture
PRY,Paraguay,2019,2749655.539990398,18391.837081668018,Agriculture
PRY,Paraguay,2015,1159687.6338081118,8799.129460291188,Agriculture
PRY,Paraguay,2018,1526870.8655601868,12032.31868296282,Agriculture
PRY,Paraguay,2012,93258.83750384868,1210.385954808023,Autres
PRY,Paraguay,2003,31518.175601002593,368.44064835524,Autres
PRY,Paraguay,2007,37757.85273647026,431.99017339695865,Autres
PRY,Paraguay,2005,29761.97552635896,323.4779270895097,Autres
PRY,Paraguay,2010,37577.765081588564,474.3521721082925,Autres
PRY,Paraguay,2008,32497.068997915096,380.5484823424929,Autres
PRY,Paraguay,2002,17819.715186381418,237.55700138721812,Autres
PRY,Paraguay,2006,24724.800259641102,267.46473645888875,Autres
PRY,Paraguay,2004,28083.384722934574,288.5923249979305,Autres
PRY,Paraguay,2011,29996.240884157734,335.32316316592426,Autres
PRY,Paraguay,2014,33155.458011760784,435.51970305469354,Autres
PRY,Paraguay,2001,20013.62943540479,207.38035934857368,Autres
PRY,Paraguay,2009,27320.92250415994,291.9070083328454,Autres
PRY,Paraguay,2016,25844.263530131175,332.7356434329859,Autres
PRY,Paraguay,2013,35777.68020424026,467.6977354830716,Autres
PRY,Paraguay,2017,45793.809168680105,522.612622955853,Autres
PRY,Paraguay,2015,13739.364893823267,181.6207404087447,Autres
PRY,Paraguay,2019,17193.7174640483,202.30889842585086,Autres
PRY,Paraguay,2018,13386.84252378895,170.00755196853686,Autres
PRY,Paraguay,2017,676412.5498770695,5480.327764932225,Foresterie
PRY,Paraguay,2008,480939.8078256743,3688.89887861638,Foresterie
PRY,Paraguay,2012,558182.9110531467,4242.61288273435,Foresterie
PRY,Paraguay,2019,278488.1742151437,2414.0002790416925,Foresterie
PRY,Paraguay,2007,351225.2865514077,2716.0026088605623,Foresterie
PRY,Paraguay,2011,352145.5782572483,2719.8581199563437,Foresterie
PRY,Paraguay,2003,974227.6780442666,7729.204186331586,Foresterie
PRY,Paraguay,2004,853927.6260099383,6094.501998203262,Foresterie
PRY,Paraguay,2010,230557.68688915428,1804.1398046674483,Foresterie
PRY,Paraguay,2005,429229.89746922243,3471.9167716195416,Foresterie
PRY,Paraguay,2013,338701.28686180897,2749.0788984476676,Foresterie
PRY,Paraguay,2014,355590.63811600406,3092.4515849103145,Foresterie
PRY,Paraguay,2009,208670.8644557012,1585.1675292812984,Foresterie
PRY,Paraguay,2002,516445.57528909063,3774.9709465398946,Foresterie
PRY,Paraguay,2006,325202.8507417493,2505.2506053781226,Foresterie
PRY,Paraguay,2001,309618.1091000679,2284.4075126263515,Foresterie
PRY,Paraguay,2016,390103.37497446954,3461.503068190449,Foresterie
PRY,Paraguay,2018,280961.27261910227,2430.7155136636557,Foresterie
PRY,Paraguay,2015,273072.42374488286,2275.632960432091,Foresterie
PRY,Paraguay,2005,28453.00812525963,645.6947922871946,Feu de foret
PRY,Paraguay,2007,36312.28217399853,778.9584690013002,Feu de foret
PRY,Paraguay,2011,14672.438065619204,315.31307281210024,Feu de foret
PRY,Paraguay,2008,35025.4633045103,771.5512971031228,Feu de foret
PRY,Paraguay,2010,20842.58845186052,410.7748849997212,Feu de foret
PRY,Paraguay,2012,24376.82678102149,454.6032606499469,Feu de foret
PRY,Paraguay,2001,25443.119101500597,591.2293421128011,Feu de foret
PRY,Paraguay,2002,15176.169652577462,355.64847330203037,Feu de foret
PRY,Paraguay,2004,23366.36923896681,512.4684107835687,Feu de foret
PRY,Paraguay,2003,12267.412646179164,259.30682394750926,Feu de foret
PRY,Paraguay,2009,10788.770354291479,206.53010202404676,Feu de foret
PRY,Paraguay,2013,47173.36405883877,1073.8595288414863,Feu de foret
PRY,Paraguay,2006,9009.043238705404,185.74069114594516,Feu de foret
PRY,Paraguay,2015,142734.21701078056,2994.057535598201,Feu de foret
PRY,Paraguay,2017,111219.66677909055,2432.992577197108,Feu de foret
PRY,Paraguay,2016,53098.81915166748,1225.7595447539488,Feu de foret
PRY,Paraguay,2014,82681.35049693409,1782.723160144707,Feu de foret
PRY,Paraguay,2019,89904.14925421312,2003.8564845968529,Feu de foret
PRY,Paraguay,2018,34416.980791555,820.4262011598557,Feu de foret
PRY,Paraguay,2011,19254.18630586067,172.55840247014004,Urbanisation
PRY,Paraguay,2016,35449.03197526338,372.58986773519723,Urbanisation
PRY,Paraguay,2017,27748.591056061636,299.5967028595479,Urbanisation
PRY,Paraguay,2008,33683.24011490999,311.46559016600384,Urbanisation
PRY,Paraguay,2012,26236.13029124691,233.61870215691044,Urbanisation
PRY,Paraguay,2010,17138.531142345633,160.83976834620444,Urbanisation
PRY,Paraguay,2005,14056.959409290223,126.40867510731576,Urbanisation
PRY,Paraguay,2006,17146.111198905037,157.42099707014037,Urbanisation
PRY,Paraguay,2002,10808.369435224351,99.87395358506646,Urbanisation
PRY,Paraguay,2013,9926.246535726228,103.28194854122073,Urbanisation
PRY,Paraguay,2014,14161.541833332949,147.3966440203473,Urbanisation
PRY,Paraguay,2015,12446.077597687623,118.774397248033,Urbanisation
PRY,Paraguay,2004,18796.439009990736,177.023712120831,Urbanisation
PRY,Paraguay,2007,11088.213990369111,98.57289381443108,Urbanisation
PRY,Paraguay,2009,18231.42284125048,169.28614131669784,Urbanisation
PRY,Paraguay,2019,17809.49649769587,185.4181233957304,Urbanisation
PRY,Paraguay,2018,16329.472371940956,177.4126190376735,Urbanisation
PRY,Paraguay,2003,16707.987685347958,165.42752109993586,Urbanisation
PRY,Paraguay,2001,7777.642777898411,74.41435732230556,Urbanisation
SWE,Suede,2008,25041463.22775936,291344.97528574395,Foresterie
SWE,Suede,2013,16407255.563862257,196210.1766737605,Foresterie
SWE,Suede,2012,20013485.78067847,232080.59100565387,Foresterie
SWE,Suede,2010,22136227.059144095,261750.51433215293,Foresterie
SWE,Suede,2011,18028087.35676146,203431.69724584997,Foresterie
SWE,Suede,2006,21057809.939511366,247064.26952221882,Foresterie
SWE,Suede,2007,15636833.182311341,181248.211054644,Foresterie
SWE,Suede,2001,12278471.705416944,143578.89841404444,Foresterie
SWE,Suede,2002,14898896.214217735,176581.51390249652,Foresterie
SWE,Suede,2004,22928448.028104853,269739.3931013791,Foresterie
SWE,Suede,2014,20064562.2075147,240844.81299910092,Foresterie
SWE,Suede,2017,27000522.205993503,328966.999477285,Foresterie
SWE,Suede,2005,21928479.284924466,247021.14272555476,Foresterie
SWE,Suede,2009,18045692.79853458,206480.52613956103,Foresterie
SWE,Suede,2018,23634129.970047686,287791.6326608995,Foresterie
SWE,Suede,2019,27106845.329404816,329832.4443337333,Foresterie
SWE,Suede,2016,25352704.62433471,308303.4253628435,Foresterie
SWE,Suede,2003,7939406.099200566,91766.85974239314,Foresterie
SWE,Suede,2015,17941010.115126293,214632.53625593317,Foresterie
SWE,Suede,2008,31878.10968586184,451.47465166560954,Autres
SWE,Suede,2012,45308.63732018469,792.4956150101655,Autres
SWE,Suede,2002,29888.005761039298,476.67225153080255,Autres
SWE,Suede,2010,26854.865505047983,391.2638047536284,Autres
SWE,Suede,2014,23732.076285442836,355.3541008022477,Autres
SWE,Suede,2001,30163.386189076475,437.01765159044766,Autres
SWE,Suede,2006,26537.841802886585,395.95948678493284,Autres
SWE,Suede,2013,20758.989100432987,366.3454625109995,Autres
SWE,Suede,2004,21943.4604331423,367.0547288665145,Autres
SWE,Suede,2005,26339.341353953438,369.07827373132244,Autres
SWE,Suede,2009,15540.861480694555,209.89631676998926,Autres
SWE,Suede,2007,16810.981956086398,227.55516724858683,Autres
SWE,Suede,2011,16585.15291419429,254.901114383616,Autres
SWE,Suede,2017,20233.315140740993,279.2384817210758,Autres
SWE,Suede,2003,11362.592455647875,178.45336027329415,Autres
SWE,Suede,2018,12614.186252503254,180.47845075731757,Autres
SWE,Suede,2015,19617.68452548775,275.43251964740887,Autres
SWE,Suede,2019,26820.395994243583,345.53694451753756,Autres
SWE,Suede,2016,19863.98058323896,265.5568597556487,Autres
SWE,Suede,2008,174079.5971526071,1692.0677093730992,Agriculture
SWE,Suede,2006,148392.85374724458,1463.320436605526,Agriculture
SWE,Suede,2017,169500.75623136063,1808.353486556841,Agriculture
SWE,Suede,2001,83860.77907894405,830.1408271051077,Agriculture
SWE,Suede,2002,110676.82185874594,1088.329430319847,Agriculture
SWE,Suede,2004,131349.23857318982,1295.3808796858405,Agriculture
SWE,Suede,2019,190240.87493503685,1940.5833248324004,Agriculture
SWE,Suede,2010,137985.6377763753,1341.6469326599313,Agriculture
SWE,Suede,2011,153536.2911265312,1473.3771763369778,Agriculture
SWE,Suede,2016,153534.74704592128,1599.343563836557,Agriculture
SWE,Suede,2012,177786.1288107637,1709.4448573394966,Agriculture
SWE,Suede,2014,116158.16765496455,1164.38829072623,Agriculture
SWE,Suede,2015,101449.11140740415,1014.4343618414584,Agriculture
SWE,Suede,2007,117453.36567675306,1148.071084595301,Agriculture
SWE,Suede,2009,142442.08314106587,1374.934709555665,Agriculture
SWE,Suede,2013,103441.86411626873,1018.8880573616278,Agriculture
SWE,Suede,2005,103171.97196420794,996.7710930593089,Agriculture
SWE,Suede,2003,63403.9557433485,623.1723018480274,Agriculture
SWE,Suede,2018,137290.82283894919,1438.7898172580547,Agriculture
SWE,Suede,2016,16235.914145600571,171.39802901170245,Urbanisation
SWE,Suede,2006,19844.79290171919,199.26000783282848,Urbanisation
SWE,Suede,2010,13407.159573438938,133.61388482738073,Urbanisation
SWE,Suede,2004,15869.009165333944,158.1856153221754,Urbanisation
SWE,Suede,2007,23572.92202649525,233.56538467295954,Urbanisation
SWE,Suede,2017,14597.31869829751,154.74344856710593,Urbanisation
SWE,Suede,2001,7744.237075948503,77.50037810931533,Urbanisation
SWE,Suede,2008,19593.02545575086,193.62620599677686,Urbanisation
SWE,Suede,2009,14335.90987914541,142.4735033698615,Urbanisation
SWE,Suede,2011,14094.703633305833,139.80058301869693,Urbanisation
SWE,Suede,2015,9907.884483033404,103.15389635430869,Urbanisation
SWE,Suede,2005,16514.97350426709,166.17470260626857,Urbanisation
SWE,Suede,2012,21403.168021400554,213.10143868917396,Urbanisation
SWE,Suede,2014,15188.304005323933,153.8313759774992,Urbanisation
SWE,Suede,2019,13487.905745821728,138.41620966802378,Urbanisation
SWE,Suede,2013,5229.161030446138,54.78339117022153,Urbanisation
SWE,Suede,2002,11249.449427654972,111.77856680637647,Urbanisation
SWE,Suede,2003,4827.716052930058,48.019964727536234,Urbanisation
SWE,Suede,2018,10572.466570943649,106.9037144368182,Urbanisation
SWE,Suede,2012,5715.65095392072,86.94762211109568,Feu de foret
SWE,Suede,2008,2431.8569406622473,41.91973334579653,Feu de foret
SWE,Suede,2009,2782.8130948988924,50.10178771192205,Feu de foret
SWE,Suede,2013,518.2134274700675,8.150389107877391,Feu de foret
SWE,Suede,2019,32102.81305987187,633.9063568104007,Feu de foret
SWE,Suede,2005,522.4921707454012,7.001876224084594,Feu de foret
SWE,Suede,2018,30024.116172458893,633.6088576991524,Feu de foret
SWE,Suede,2002,415.9779383491572,5.786660600168968,Feu de foret
SWE,Suede,2010,1583.2202289031945,29.381950139696794,Feu de foret
SWE,Suede,2011,1672.5726302240703,21.524624080484962,Feu de foret
SWE,Suede,2006,186.68383721954837,3.270649480566722,Feu de foret
SWE,Suede,2004,255.80730515994762,4.1517503723483244,Feu de foret
SWE,Suede,2014,342.2809893330192,4.390278454192476,Feu de foret
SWE,Suede,2001,296.98415659636987,3.6693200179598984,Feu de foret
SWE,Suede,2015,444.1675283097961,5.682804436019694,Feu de foret
SWE,Suede,2017,541.6313254107534,7.890245308443623,Feu de foret
SWE,Suede,2003,245.14579909666605,2.9018314966730627,Feu de foret
SWE,Suede,2007,55.163742503621,0.6340647384895473,Feu de foret
SWE,Suede,2016,677.8105132336223,8.601879831004284,Feu de foret
MEX,Mexique,2018,27575516.855226167,191168.0881952741,Agriculture
MEX,Mexique,2019,33261824.697212927,231904.56823818287,Agriculture
MEX,Mexique,2017,28773944.452472057,205220.17062672944,Agriculture
MEX,Mexique,2008,17838631.841010153,128598.41659487842,Agriculture
MEX,Mexique,2012,17119138.226119004,121312.69324968634,Agriculture
MEX,Mexique,2009,24265384.84915679,180987.32043570923,Agriculture
MEX,Mexique,2016,28182455.76156932,198346.5040613768,Agriculture
MEX,Mexique,2013,20239918.974176757,144426.9231786893,Agriculture
MEX,Mexique,2007,22548136.75589516,160497.00138409866,Agriculture
MEX,Mexique,2004,16484488.583760805,123194.31726595962,Agriculture
MEX,Mexique,2014,17519346.53583531,127180.65845659039,Agriculture
MEX,Mexique,2006,15308806.586293304,112535.85619429252,Agriculture
MEX,Mexique,2010,17418848.91649051,121609.81817970077,Agriculture
MEX,Mexique,2002,16225131.844914526,120084.2220174766,Agriculture
MEX,Mexique,2005,20803623.68067441,154835.7195083339,Agriculture
MEX,Mexique,2011,18515364.39129291,128418.01765265333,Agriculture
MEX,Mexique,2015,18212547.94075779,132193.61184853697,Agriculture
MEX,Mexique,2003,14234649.796168987,107798.58898784599,Agriculture
MEX,Mexique,2001,16544913.560164912,120079.81181215182,Agriculture
MEX,Mexique,2012,427442.2055491489,5115.306582779608,Autres
MEX,Mexique,2001,326922.9830203774,3735.6389314433945,Autres
MEX,Mexique,2009,210349.80704653094,2615.0671371564636,Autres
MEX,Mexique,2013,506933.7006997344,5539.306008344358,Autres
MEX,Mexique,2008,215034.95806564525,2777.964677636451,Autres
MEX,Mexique,2004,201421.04122912296,2523.70914062188,Autres
MEX,Mexique,2005,246940.40966585206,3000.112125317375,Autres
MEX,Mexique,2014,257579.784107165,2737.596196369971,Autres
MEX,Mexique,2007,222536.5659709477,2678.466428141489,Autres
MEX,Mexique,2018,323646.22818878235,3470.767868262943,Autres
MEX,Mexique,2006,188892.74712954892,2255.121620909149,Autres
MEX,Mexique,2016,179329.70067006763,1884.5795438916948,Autres
MEX,Mexique,2019,237835.21856563212,2193.0574990713153,Autres
MEX,Mexique,2003,160619.80458154288,2157.803352003469,Autres
MEX,Mexique,2002,181967.94306871592,2449.6253320666883,Autres
MEX,Mexique,2011,245037.29623762812,3435.76233267534,Autres
MEX,Mexique,2010,258256.09818372573,3281.9083385229633,Autres
MEX,Mexique,2017,166052.25978103193,1758.2489896192087,Autres
MEX,Mexique,2015,118364.27352082045,1095.0140017386223,Autres
MEX,Mexique,2019,9176967.73846612,65121.36386219314,Deforestation due aux produits de base
MEX,Mexique,2009,8387141.531393095,72046.28652560612,Deforestation due aux produits de base
MEX,Mexique,2013,6433171.838579452,52466.38101542938,Deforestation due aux produits de base
MEX,Mexique,2010,3324615.0106870364,28514.223168984376,Deforestation due aux produits de base
MEX,Mexique,2008,4293583.846865128,37793.97967080384,Deforestation due aux produits de base
MEX,Mexique,2004,3236262.024768601,30133.768957436383,Deforestation due aux produits de base
MEX,Mexique,2007,4327351.145112614,37837.17774756577,Deforestation due aux produits de base
MEX,Mexique,2012,4233910.732293624,36309.060512596174,Deforestation due aux produits de base
MEX,Mexique,2017,8508246.192557322,68636.73307279877,Deforestation due aux produits de base
MEX,Mexique,2018,5962608.185099618,50085.98976329707,Deforestation due aux produits de base
MEX,Mexique,2002,2510291.747560292,22806.452343789784,Deforestation due aux produits de base
MEX,Mexique,2011,4645467.763578847,39360.483715966475,Deforestation due aux produits de base
MEX,Mexique,2006,5839310.960003629,49198.94745587572,Deforestation due aux produits de base
MEX,Mexique,2005,3486677.9862509654,31305.582998689784,Deforestation due aux produits de base
MEX,Mexique,2014,3257614.3934024796,27120.82608284646,Deforestation due aux produits de base
MEX,Mexique,2016,6496803.345361467,49750.715702605004,Deforestation due aux produits de base
MEX,Mexique,2015,6406566.559675454,49924.39291147844,Deforestation due aux produits de base
MEX,Mexique,2003,3067837.9152429574,27985.699695730676,Deforestation due aux produits de base
MEX,Mexique,2001,2293782.7199903154,20465.353923654307,Deforestation due aux produits de base
MEX,Mexique,2008,1124798.2002476878,9381.501915653082,Foresterie
MEX,Mexique,2009,1661189.1345413835,16212.409809505616,Foresterie
MEX,Mexique,2017,1711497.2334913576,15095.821568099685,Foresterie
MEX,Mexique,2005,1418351.124264934,12856.635380999724,Foresterie
MEX,Mexique,2004,1075462.0867217553,9798.911976573185,Foresterie
MEX,Mexique,2006,995478.2782401288,8505.758854417749,Foresterie
MEX,Mexique,2012,916859.1642280088,7630.506692618459,Foresterie
MEX,Mexique,2018,1584024.9026676386,13274.965685703995,Foresterie
MEX,Mexique,2010,979667.9411208228,7867.733982772606,Foresterie
MEX,Mexique,2007,1190777.890404528,10562.514060336704,Foresterie
MEX,Mexique,2019,1974998.2053868682,16955.642315799894,Foresterie
MEX,Mexique,2016,1926894.8583171382,16085.337501670638,Foresterie
MEX,Mexique,2013,1206140.3025801978,10906.170503309972,Foresterie
MEX,Mexique,2011,1003201.7610160903,8236.552233417446,Foresterie
MEX,Mexique,2014,994741.0465544792,8789.879864149798,Foresterie
MEX,Mexique,2002,1203049.1083067802,10114.94775328327,Foresterie
MEX,Mexique,2003,1144252.6813339824,10757.980352110426,Foresterie
MEX,Mexique,2001,1127292.6771535664,10113.899500996937,Foresterie
MEX,Mexique,2015,1027517.2746725683,9249.36224922297,Foresterie
MEX,Mexique,2012,611935.8466674128,3894.1228937119154,Feu de foret
MEX,Mexique,2001,449195.6206781992,3264.6941722885417,Feu de foret
MEX,Mexique,2019,1713290.4943178685,10680.481826689975,Feu de foret
MEX,Mexique,2016,1333189.934964424,7541.379823920061,Feu de foret
MEX,Mexique,2009,1021581.1829270147,8449.008230723779,Feu de foret
MEX,Mexique,2010,636693.3415863856,4842.6873982081215,Feu de foret
MEX,Mexique,2018,1294497.520088679,8371.55426807813,Feu de foret
MEX,Mexique,2003,458400.5209658494,3197.4938707657157,Feu de foret
MEX,Mexique,2014,711058.1676539371,4413.083804818491,Feu de foret
MEX,Mexique,2005,563405.7267698746,4013.440718929249,Feu de foret
MEX,Mexique,2006,509471.311993611,5085.271176452899,Feu de foret
MEX,Mexique,2007,774401.1442170908,5883.584038247861,Feu de foret
MEX,Mexique,2015,714775.200728746,4339.058269326802,Feu de foret
MEX,Mexique,2004,449238.656502584,3322.141355947953,Feu de foret
MEX,Mexique,2011,658339.9232770968,6584.156897803031,Feu de foret
MEX,Mexique,2013,798397.3358569272,5274.5803823427195,Feu de foret
MEX,Mexique,2002,379387.50329906086,2737.7703661524247,Feu de foret
MEX,Mexique,2008,687570.2906832419,4663.9148618069175,Feu de foret
MEX,Mexique,2017,1280176.5248005202,7434.197696725818,Feu de foret
MEX,Mexique,2007,105998.90197954362,1142.0105888561652,Urbanisation
MEX,Mexique,2010,54699.5822438739,612.5424155400262,Urbanisation
MEX,Mexique,2003,54369.01154195053,661.72995202553,Urbanisation
MEX,Mexique,2009,77616.61502728841,922.3571443496874,Urbanisation
MEX,Mexique,2004,79148.5586680951,868.6016271659297,Urbanisation
MEX,Mexique,2006,147899.64695312243,1462.7106339107709,Urbanisation
MEX,Mexique,2012,53114.95245754035,491.37382203314104,Urbanisation
MEX,Mexique,2011,75162.80263035622,736.3267871953057,Urbanisation
MEX,Mexique,2001,54683.595516513524,643.5901500548903,Urbanisation
MEX,Mexique,2005,66057.85848853021,844.2254175387152,Urbanisation
MEX,Mexique,2013,41529.7397227466,434.4655152135674,Urbanisation
MEX,Mexique,2008,109829.69050893115,1161.469843522834,Urbanisation
MEX,Mexique,2002,51664.89816863019,641.1075688543317,Urbanisation
MEX,Mexique,2014,51854.956326347914,507.7293761203924,Urbanisation
MEX,Mexique,2016,55875.475650175744,574.0654260662129,Urbanisation
MEX,Mexique,2019,70181.6719209512,582.6695866392768,Urbanisation
MEX,Mexique,2018,91823.71771761091,779.3552938673217,Urbanisation
MEX,Mexique,2015,91611.10757054448,849.4414755518678,Urbanisation
MEX,Mexique,2017,75797.86721214253,642.3661054962702,Urbanisation
MDG,Madagascar,2017,86814209.11492506,486037.34506515146,Agriculture
MDG,Madagascar,2014,69222720.13135555,394308.4899340967,Agriculture
MDG,Madagascar,2018,63962197.5000782,351411.12285121577,Agriculture
MDG,Madagascar,2019,42093924.33124291,238506.03183898726,Agriculture
MDG,Madagascar,2015,52410873.970852256,290439.3320709718,Agriculture
MDG,Madagascar,2016,68142792.5922045,373010.13961198163,Agriculture
MDG,Madagascar,2013,54126389.68324245,291603.84404022887,Agriculture
MDG,Madagascar,2012,22478472.893312395,121025.66006350634,Agriculture
MDG,Madagascar,2008,21198702.93934975,117461.44016262284,Agriculture
